1.596179267193401918e-01,6.746450136248442753e-02,2.324944853261553257e-01,4.126864896226459245e-02,3.372208141690400535e-02,2.782820859997084395e-02,1.895586512707048976e-01,2.269586973112694972e-01,1.829333073129088549e-01,1.525692385275244922e-01,1.307451886608738123e-01,1.720172805976687147e-01,9.691229084683988804e-02,2.023117173476757513e-01,1.005073227893123894e-01,1.243557077720230941e-02,1.089719001359893413e-01,2.465280909339930826e-01,2.465280909339930826e-01,2.465280909339930826e-01,6.630067811556970836e-02,1.623083087347395315e-01,2.465280909339930826e-01,9.774353872005224486e-02,5.035116684537836035e-02,7.756254737338293126e-02,7.765758583113573088e-02,1.212589466057795717e-01,2.347474524921022432e-01,2.293240439899333905e-01,2.465280909339930826e-01,2.465280909339930826e-01,1.462022644430079898e-01,2.392416853458616821e-01,1.397034221163464540e-01,9.444400000226460534e-02,0.000000000000000000e+00
1.989515017694191701e-01,2.848395220141429762e-01,2.887058691190342308e-01,1.870572995942688665e-01,2.212246734948151994e-01,2.622309305870651822e-02,2.031599755718387773e-02,1.029832071199977828e-01,1.296889366768656793e-01,9.953219556654832600e-02,8.685095878760630550e-02,6.940600602809965380e-02,1.255110379475238569e-01,1.646227842344606673e-01,1.971021968454897966e-01,1.534468521251885209e-01,1.479893908960954185e-01,7.897710323579197611e-02,4.013801275468763946e-02,1.505967403767322632e-01,4.593682121265402901e-02,1.061768961009492002e-01,2.887058691190342308e-01,2.887058691190342308e-01,1.948289509988233859e-01,4.781722606999842112e-02,2.856901508898397959e-02,9.610183374218753127e-02,7.879219049986817269e-02,1.887998150239126316e-01,2.887058691190342308e-01,2.887058691190342308e-01,2.426366355779150941e-01,6.975130668259765798e-02,7.926552443608233384e-03,2.818547013349548963e-02,0.000000000000000000e+00
1.386977749783448455e-01,8.060426722784484743e-02,1.462184718875869371e-01,1.432074166314551977e-01,2.122385523377791072e-01,2.029991642867664259e-01,2.264541592160735084e-01,2.264541592160735084e-01,2.070776285156222807e-01,1.327369927822115991e-01,1.087552425339177037e-01,1.635154102829408929e-01,1.892855263962721357e-01,1.348123785527046703e-01,1.007465940090773449e-01,7.945078698963943531e-02,1.858000803199100770e-01,4.625098874346801614e-02,2.264541592160735084e-01,2.264541592160735084e-01,8.181797534310564224e-02,1.793744134041695970e-01,1.652917051778192703e-01,1.914522740047215066e-01,1.735312681451324779e-01,2.102304541842520691e-01,1.554529672171747479e-01,1.158447535539892936e-01,2.264541592160735084e-01,2.264541592160735084e-01,1.372075688481665945e-01,2.264541592160735084e-01,1.494870976065495460e-01,5.329205081704255220e-02,8.568474048871783932e-02,1.219309604099018673e-01,0.000000000000000000e+00
2.050539878235017877e-01,1.202154541739667987e-01,2.521923671539871292e-01,1.836920041031665229e-01,2.345593050441863170e-01,6.013846410862739439e-02,2.293843276760743760e-02,7.930324675458380601e-02,5.624086063935029162e-02,1.279446467511127505e-01,5.893723706999698386e-02,2.392947902700305607e-01,1.335510209142282134e-01,1.705344151702758160e-01,1.384489057298458337e-01,9.782094086539293298e-02,2.521923671539871292e-01,1.122747440201101732e-01,8.023674148599414802e-02,1.280859425161922638e-01,1.416265691959552042e-01,1.033278607581294556e-01,2.521923671539871292e-01,2.390266318919018473e-01,2.521923671539871292e-01,2.521923671539871292e-01,1.083815543791523395e-01,9.680853647022986952e-02,9.760622109950949088e-02,6.416557981941681255e-02,1.896545069723301058e-01,1.267249522015357344e-01,1.719514870682828378e-01,2.521923671539871292e-01,2.296288124893414440e-01,1.198905751061246638e-01,0.000000000000000000e+00
1.895221747979949356e-01,2.382451777020673858e-02,5.757906959418702258e-02,1.133093865501233338e-01,1.585299985276100998e-01,2.159582841303239464e-01,2.286616758124886684e-01,2.286616758124886684e-01,2.286616758124886684e-01,9.012931334714552323e-02,7.479002458209792203e-02,7.018497366711365371e-02,2.286616758124886684e-01,1.194108262146413579e-01,5.916908217004302611e-02,1.819655086804660149e-01,1.552406386634662683e-01,1.000141054509472716e-01,1.443651153805805276e-01,2.286616758124886684e-01,2.286616758124886684e-01,1.672054913154118194e-01,2.286616758124886684e-01,1.106757423509439203e-01,1.359662512321585803e-01,1.983470335460020828e-01,1.763664122196647310e-01,1.256568825600394013e-01,9.718755272826869185e-02,2.286616758124886684e-01,2.286616758124886684e-01,2.037295876288413021e-01,1.597226303491055543e-01,1.349498942023069914e-01,8.548259369589993051e-02,1.834260246151900586e-01,0.000000000000000000e+00
2.498136592756530217e-01,2.002064503114570071e-01,2.864197447209819725e-01,7.727552483923877391e-02,1.071034982383782669e-01,5.837776206562439452e-02,2.561263251705294536e-02,5.375098685310997909e-02,6.349402295260343776e-02,1.986014575905376556e-01,2.690265224633491339e-02,3.199794704432742942e-02,6.221633771593054751e-02,8.395863836110675771e-02,2.864197447209819725e-01,2.864197447209819725e-01,2.103707653994256466e-01,2.572516029700137596e-01,7.839131731196877229e-02,7.152403248599496777e-02,1.522475475054497762e-01,6.284775160576380748e-02,2.078709816931850196e-01,2.112542412716922891e-01,2.864197447209819725e-01,1.675959071238718179e-01,7.788800375384778707e-02,1.740008727405075728e-01,1.679878891439515465e-01,9.537026627192289607e-02,1.477194431369101280e-01,8.885328103604661631e-02,1.655106643072513095e-01,2.423259494714431195e-01,1.043492773953423047e-01,1.539417257435896080e-01,0.000000000000000000e+00
2.595837950998119426e-01,2.595837950998119426e-01,1.965397225768439060e-01,2.357697355488289348e-01,1.882212557168469746e-01,1.002603385172783773e-01,2.417552539159075753e-01,2.404813553435769802e-01,1.476062500272063427e-01,1.719252153813444761e-01,9.241188699667016171e-02,8.377473130179365068e-02,1.868942946966978824e-01,2.595837950998119426e-01,2.029698745553787653e-01,6.116900759405891758e-02,1.389248708659967524e-01,7.814507118608311764e-02,4.455618830053256069e-02,3.651647421488333350e-02,8.193394558006343587e-02,6.605556496906098141e-02,2.595837950998119426e-01,2.595837950998119426e-01,2.595837950998119426e-01,1.355310304030373780e-01,7.587560914176567917e-02,3.563270101156139347e-02,1.176248389329790228e-01,3.317695279161755884e-02,1.929250503712816034e-01,2.595837950998119426e-01,7.741971066588444750e-02,3.111959060431613439e-02,3.187231412656865714e-02,1.544086352199822154e-02,0.000000000000000000e+00
1.092146801037221227e-01,2.377386622889695045e-01,2.238478796740070720e-01,9.715878388689171141e-02,4.167243030394281178e-02,4.038965600784826665e-02,2.879781874032173727e-02,1.263345255968229518e-02,4.744787754015609808e-03,2.589590654246951562e-01,1.918774993751546087e-01,2.973913340288814600e-01,2.973913340288814600e-01,1.997882463410566856e-01,2.160098016247889996e-01,1.062118436442084785e-01,1.639825192107371640e-02,6.629948407516786033e-03,1.015981170625515073e-01,1.988467888161605246e-01,2.917300032115144326e-01,1.841758086036494046e-01,9.076448893581039179e-02,3.967691366579585710e-02,1.857271595396195463e-02,9.195495781560739101e-02,4.384138082453260810e-02,6.380684709165551638e-02,2.218164183839620718e-01,2.973913340288814600e-01,2.973913340288814600e-01,2.548411201657871938e-01,3.358226367780005328e-02,4.290050051302461698e-02,1.280354685037944813e-02,3.222322974797059425e-02,0.000000000000000000e+00
1.640405712345663070e-01,2.296925015803569781e-01,2.296925015803569781e-01,1.471049659172167789e-01,1.549047924869897397e-01,9.144035438785672043e-02,1.695176801199757555e-01,8.805623681632261668e-02,1.295885905952195438e-01,1.796786835642595892e-01,1.841528771889691662e-01,2.296925015803569781e-01,2.296925015803569781e-01,1.680898762155012827e-01,2.296925015803569781e-01,2.074897248389633020e-01,2.296925015803569781e-01,2.183374778143112177e-02,1.701305814062977484e-01,2.296925015803569781e-01,1.947615963333600153e-01,1.415718634531506759e-01,2.026348214652176905e-01,1.153729636211613674e-01,6.429652571207543355e-02,1.064890330427125942e-01,8.214992362767889467e-02,2.014433500606291894e-01,1.507031389038997748e-01,1.426314451989297016e-01,2.005334511723314284e-01,1.506178868363725609e-01,5.013760727974784365e-02,6.094791689483620295e-02,1.069269786591852817e-01,1.755313412937699880e-01,0.000000000000000000e+00
2.177762290610228690e-01,2.236437156790965775e-01,2.236437156790965775e-01,8.083147635594775671e-02,1.801222230213987419e-01,1.286668604422052109e-01,9.750522039733820756e-02,3.658835819916576859e-02,8.221578266385222433e-02,2.236437156790965775e-01,2.234921433427119186e-01,1.951957052764081157e-01,2.236437156790965775e-01,1.461322237516536060e-01,1.759486202978360059e-01,6.081026563852258426e-02,6.254599318000085562e-02,9.420972589925361018e-02,2.236437156790965775e-01,1.492891088282157774e-01,2.236437156790965775e-01,1.567151945922492517e-01,2.046917301483514862e-01,4.506822891148667271e-02,5.431354426763989468e-02,1.157305036322650582e-01,2.236437156790965775e-01,2.173605702663436445e-01,6.930236360327390877e-02,2.236437156790965775e-01,2.227322573112111015e-01,2.236437156790965775e-01,2.123501421820574442e-01,5.619632506781797182e-02,7.431913833487152621e-02,9.942987297013232417e-02,0.000000000000000000e+00
2.753115792920028948e-01,2.753115792920028948e-01,1.708647572848041862e-01,3.440892014447036185e-02,4.708326245298213863e-02,1.831789549365449993e-02,1.779557776475917952e-02,8.386723797733751373e-02,2.753115792920028948e-01,1.018924895081211313e-01,1.218134998509079608e-01,1.210968452646068172e-01,1.617922973239108719e-01,5.998687341360298131e-02,5.648707654466032096e-02,2.753115792920028948e-01,6.817967127824507700e-02,5.651160288353712646e-02,1.754839468479217901e-01,2.753115792920028948e-01,2.753115792920028948e-01,2.554548282391522762e-01,2.753115792920028948e-01,9.169052030316610091e-02,2.908143651330524077e-02,3.327255140184148807e-02,4.443062818307937090e-02,1.063029501788391867e-01,1.610043168645086675e-01,2.974365411897748543e-02,6.558535404416071524e-02,2.420977027412641036e-01,2.753115792920028948e-01,1.720058808704398312e-01,1.460405515422245337e-01,1.110581418095479139e-01,0.000000000000000000e+00
2.369029539929118910e-01,1.981857262761019534e-01,2.001832963918539765e-01,1.429476706610773584e-01,2.289195433255188095e-01,2.369029539929118910e-01,1.435753019063613078e-01,6.795994066849161963e-02,1.736318837917654456e-01,2.049551958057274359e-01,9.743952281526227499e-02,7.636629695335490908e-02,1.523288308987092443e-01,2.369029539929118910e-01,2.068534486367875624e-01,1.204219340708522767e-01,9.613439494868369906e-02,7.610239534993883115e-02,1.813803345102671938e-01,8.280836724248598346e-02,8.623280095132672407e-02,9.094208438639786451e-02,2.369029539929118910e-01,2.369029539929118910e-01,2.175359851330235517e-01,6.848827895069127536e-02,1.871183854650005363e-01,9.491130386458726531e-02,2.286455360941391235e-01,2.139261478093409941e-01,2.054367879580929201e-01,1.377439775864281457e-01,1.733694171631985637e-01,1.022473452435816582e-01,3.122822668899495960e-02,8.216489655024339367e-02,0.000000000000000000e+00
6.825386568105565321e-02,2.398992975973550032e-02,4.520319765973786208e-02,1.201092733259926520e-01,2.684768775751933956e-01,1.697298966519350250e-01,4.188251164722858744e-02,5.570879372812626018e-02,3.865546550833817707e-02,9.322163479101315542e-02,1.172767586166980486e-01,7.147030924511404981e-02,1.842636626589841120e-01,2.204519903653718860e-01,2.684768775751933956e-01,1.723818810330089435e-01,1.119413096227130505e-01,2.592050921811821229e-02,1.843067279436299277e-01,9.508483263482644943e-02,1.339880028445064875e-01,2.684768775751933956e-01,2.684768775751933956e-01,2.684768775751933956e-01,1.153246772184292057e-01,1.385208389705377408e-01,1.377911955606459515e-01,2.424692194820095986e-02,2.006817702546369875e-01,2.684768775751933956e-01,2.684768775751933956e-01,2.684768775751933956e-01,1.651191479755214353e-01,1.063370812630784340e-01,2.402093922087543756e-02,1.450100855384227339e-01,0.000000000000000000e+00
1.868610717809099098e-01,1.024844840056578499e-01,1.161003881010106015e-01,1.512137095044891744e-01,2.546110083474773522e-01,1.004490465331519811e-01,1.780899391236470675e-01,2.507281457967045490e-01,1.186112604844467705e-01,1.575290022060586159e-01,7.338548926966724159e-03,5.560104851567587020e-02,5.234199121822703110e-02,1.655675126910503003e-01,2.546110083474773522e-01,2.546110083474773522e-01,1.939047698843130163e-01,8.567661571875695437e-02,2.150632017316803368e-01,1.110415500484259188e-01,4.352109709626822420e-02,5.159648049902566813e-02,1.729741627583761543e-01,2.546110083474773522e-01,2.546110083474773522e-01,2.546110083474773522e-01,1.107208729949056558e-01,1.416871436145380470e-01,9.420201429201113807e-02,4.336179191650087195e-02,5.541311039257806187e-02,8.327963782836465823e-02,2.546110083474773522e-01,2.546110083474773522e-01,1.359067375223543817e-01,1.149126525160189538e-01,0.000000000000000000e+00
2.703419665047070430e-01,2.703419665047070430e-01,2.703419665047070430e-01,1.596354920730529148e-01,7.140583315607412773e-02,2.450074311842273186e-02,4.986124923164312467e-02,5.359136885680270551e-02,7.988176059482321456e-02,2.703419665047070430e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900047183748487578e-02,3.830931491109168530e-02,9.048797365028921069e-02,2.703419665047070430e-01,2.703419665047070430e-01,2.703419665047070430e-01,2.703419665047070430e-01,3.337956563221794459e-02,1.812947935606687086e-02,2.226853684044974580e-01,1.782188085324323823e-02,3.355695102769282179e-02,9.111879868734448773e-02,1.174509525900505474e-01,2.703419665047070430e-01,1.834714387860249540e-01,2.703419665047070430e-01,1.447278962495899823e-01,5.509971837444747195e-02,3.116924132991194876e-02,0.000000000000000000e+00,6.372367094270860177e-02,2.703419665047070430e-01,0.000000000000000000e+00
2.374581436556842395e-01,1.000456310082068617e-01,7.617309426731139199e-02,2.163865032715716064e-01,1.923027102927551413e-01,1.980544970016222539e-01,9.534570480386400648e-02,1.296943285402366586e-01,1.149380675490091902e-01,1.410743214581847982e-01,6.557903955198211843e-02,2.866471015426131502e-03,2.374581436556842395e-01,2.374581436556842395e-01,2.374581436556842395e-01,1.801183513725817253e-01,2.374581436556842395e-01,7.087445261453299838e-02,8.898928474711130521e-02,7.558852784945539749e-02,6.000688308841158752e-02,2.173019753524401132e-01,2.374581436556842395e-01,1.517175713736184095e-01,1.411134902890770482e-01,2.374581436556842395e-01,9.776091735974370978e-02,3.045015425514890212e-02,1.868445478995258979e-01,2.374581436556842395e-01,1.940829620400185418e-01,2.158714331453385760e-01,2.010935441474879792e-01,1.698645333008126646e-01,2.337650465330080515e-02,4.880393044777531913e-02,0.000000000000000000e+00
